DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY,RED_ADC,IR_ADC
4,71,97.8,0,39714,3768.9,58370,45715
4,71,97.8,0,39445,3768.9,58377,45737
4,71,97.8,0,39068,3768.9,58381,45754
4,71,97.8,0,38618,3768.9,58381,45768
4,71,97.8,0,38117,3768.9,58383,45782
4,71,97.8,0,37595,3768.9,58386,45786
4,71,97.8,0,37071,3768.9,58380,45788
4,71,97.8,0,36569,3768.9,58374,45783
4,71,97.8,0,36108,3768.9,58366,45778
4,71,97.8,0,35698,3768.9,58355,45775
4,71,97.8,0,35348,3768.9,58346,45773
4,71,97.8,0,35060,3768.9,58337,45772
4,71,97.8,0,34836,3768.9,58337,45784
4,71,97.8,0,34670,3768.9,58345,45802
4,71,97.8,0,34557,3768.9,58356,45825
4,71,97.8,0,34498,3768.9,58368,45852
4,71,97.8,0,34472,3759.2,58380,45884
4,71,97.8,0,34471,3759.2,58396,45924
